Iteration; Fitness nach Rekombination; Fitness nach Mutation; Anzahl aktiver Knoten; Anteil aktiver Knoten
1; 0,46875; 0,421875; 99,67391304347827; 0,065574944
2; 0,421875; 0,421875; 97,3913043478261; 0,06407324
3; 0,421875; 0,421875; 85,58695652173913; 0,05630722
4; 0,40625; 0,40625; 97,32608695652173; 0,06403031
5; 0,40625; 0,40625; 101,6086956521739; 0,066847816
6; 0,40625; 0,390625; 79,91304347826087; 0,05257438
7; 0,390625; 0,390625; 79,97826086956522; 0,05261728
8; 0,390625; 0,390625; 79,28260869565217; 0,052159615
9; 0,390625; 0,390625; 80,41304347826087; 0,05290332
10; 0,390625; 0,390625; 81,0; 0,05328948
11; 0,390625; 0,390625; 79,02173913043478; 0,051987983
12; 0,390625; 0,375; 79,34782608695652; 0,05220252
13; 0,375; 0,375; 80,8695652173913; 0,05320366
14; 0,375; 0,375; 78,82608695652173; 0,051859275
15; 0,375; 0,375; 79,52173913043478; 0,05231693
16; 0,375; 0,359375; 78,17391304347827; 0,051430214
17; 0,359375; 0,359375; 77,3913043478261; 0,050915334
18; 0,359375; 0,359375; 77,93478260869566; 0,051272895
19; 0,359375; 0,34375; 79,47826086956522; 0,052288335
20; 0,34375; 0,34375; 77,02173913043478; 0,0506722
21; 0,34375; 0,34375; 76,41304347826087; 0,050271746
22; 0,34375; 0,34375; 76,91304347826087; 0,05060069
23; 0,34375; 0,34375; 76,3913043478261; 0,050257444
24; 0,34375; 0,328125; 76,0; 0,05000001
25; 0,328125; 0,328125; 78,80434782608695; 0,05184497
26; 0,328125; 0,3125; 80,04347826086956; 0,05266018
27; 0,3125; 0,3125; 80,5; 0,05296052
28; 0,3125; 0,3125; 79,30434782608695; 0,05217391
29; 0,3125; 0,3125; 78,80434782608695; 0,051844966
30; 0,3125; 0,3125; 77,95652173913044; 0,051287185
31; 0,3125; 0,3125; 77,34782608695652; 0,050886735
32; 0,3125; 0,3125; 78,47826086956522; 0,05163044
33; 0,3125; 0,296875; 76,76086956521739; 0,050500575
