Iteration, Fitness nach Rekombination, Fitness nach Mutation, Anzahl aktiver Knoten, Anteil aktiver Knoten
1, 0.375, 0.25, 53.60294117647059, 0.035640255
2, 0.25, 0.25, 49.3235294117647, 0.0327949
3, 0.25, 0.125, 43.44117647058823, 0.02888376
4, 0.125, 0.125, 45.88235294117647, 0.030506885
5, 0.125, 0.125, 45.80882352941177, 0.030457994
6, 0.125, 0.125, 44.911764705882355, 0.029861549
7, 0.125, 0.125, 41.80882352941177, 0.02779842
8, 0.125, 0.125, 43.80882352941177, 0.029128207
9, 0.125, 0.125, 43.76470588235294, 0.029098872
10, 0.125, 0.125, 43.86764705882353, 0.029167317
11, 0.125, 0.125, 44.01470588235294, 0.029265095
12, 0.125, 0.0, 45.80882352941177, 0.03045799
