Iteration, Fitness nach Rekombination, Fitness nach Mutation, Anzahl aktiver Knoten, Anteil aktiver Knoten
1, 1.1420671, 0.47978035, 22.092105263157894, 0.020047283
2, 0.47978035, 0.47978035, 19.644736842105264, 0.01782644
3, 0.47978035, 0.47978035, 20.93421052631579, 0.018996561
4, 0.47978035, 0.07981104, 23.210526315789473, 0.021062188
5, 0.07981104, 0.07981104, 20.80263157894737, 0.018877164
6, 0.07981104, 0.05031906, 17.18421052631579, 0.015593659
7, 0.05031906, 0.05031906, 9.828947368421053, 0.00891919
8, 0.05031906, 0.05031906, 10.342105263157896, 0.00938485
9, 0.05031906, 0.05031906, 11.31578947368421, 0.010268412
10, 0.05031906, 0.04940832, 9.710526315789474, 0.008811729
11, 0.04940832, 0.04940832, 10.092105263157896, 0.009157989
12, 0.04940832, 0.04553452, 10.921052631578947, 0.009910209
13, 0.04553452, 0.04553452, 10.671052631578947, 0.009683348
14, 0.04553452, 0.04553452, 11.539473684210526, 0.010471391
15, 0.04553452, 0.04553452, 11.855263157894736, 0.01075795
16, 0.04553452, 0.04553452, 10.960526315789474, 0.00994603
17, 0.04553452, 0.04553452, 11.078947368421053, 0.010053489
18, 0.04553452, 0.04553452, 11.697368421052632, 0.010614671
19, 0.04553452, 0.04553452, 11.828947368421053, 0.01073407
20, 0.04553452, 0.04553452, 10.039473684210526, 0.009110227
21, 0.04553452, 0.04553452, 11.75, 0.010662429
22, 0.04553452, 0.043566532, 12.631578947368421, 0.011462411
23, 0.043566532, 0.043566532, 10.5, 0.009528129
24, 0.043566532, 0.043566532, 11.368421052631579, 0.01031617
25, 0.043566532, 0.043566532, 11.0, 0.009981849
26, 0.043566532, 0.043566532, 10.342105263157896, 0.009384848
27, 0.043566532, 0.043566532, 12.210526315789474, 0.011080332
28, 0.043566532, 0.043566532, 10.394736842105264, 0.009432608
29, 0.043566532, 0.043566532, 10.710526315789474, 0.009719169
30, 0.043566532, 0.043566532, 10.486842105263158, 0.00951619
31, 0.043566532, 0.043566532, 10.56578947368421, 0.009587828
32, 0.043566532, 0.043566532, 10.421052631578947, 0.00945649
33, 0.043566532, 0.043566532, 10.881578947368421, 0.009874389
34, 0.043566532, 0.043566532, 11.342105263157896, 0.01029229
